Question,qtype
"I have continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes, what is the name of this disease?",symptoms
"I feel continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes, what disease is this?",symptoms
"Experiencing continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes, what might this indicate?",symptoms
"With symptoms like continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes, what could be the illness?",symptoms
"What disease causes continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes?",symptoms
"Which condition includes continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes as symptoms?",symptoms
"I suffer from continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes, what could be wrong?",symptoms
"Having continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes, could you tell me the disease?",symptoms
"If I'm experiencing continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes, what is the diagnosis?",symptoms
"My symptoms are continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes, what disease do I have?",symptoms
"What illness matches these symptoms: continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes?",symptoms
"Could continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes be signs of a specific disease?",symptoms
"What might be the condition if I have continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes?",symptoms
"Please identify the disease with these symptoms: continuous_feel_of_urine, stomach_bleeding, stomach_pain, dark_urine, redness_of_eyes, skin_rash, runny_nose, chills, high_fever, sunken_eyes, acidity, palpitations, scurring, yellowing_of_eyes",symptoms
"I have foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption, what is the name of this disease?",symptoms
"I feel foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption, what disease is this?",symptoms
"Experiencing foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption, what might this indicate?",symptoms
"With symptoms like foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption, what could be the illness?",symptoms
"What disease causes foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption?",symptoms
"Which condition includes foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption as symptoms?",symptoms
"I suffer from foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption, what could be wrong?",symptoms
"Having foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption, could you tell me the disease?",symptoms
"If I'm experiencing foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption, what is the diagnosis?",symptoms
"My symptoms are foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption, what disease do I have?",symptoms
"What illness matches these symptoms: foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption?",symptoms
"Could foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption be signs of a specific disease?",symptoms
"What might be the condition if I have foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption?",symptoms
"Please identify the disease with these symptoms: foul_smell_of urine, irregular_sugar_level, history_of_alcohol_consumption",symptoms
"I have breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections, what is the name of this disease?",symptoms
"I feel breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections, what disease is this?",symptoms
"Experiencing breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections, what might this indicate?",symptoms
"With symptoms like breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections, what could be the illness?",symptoms
"What disease causes breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections?",symptoms
"Which condition includes breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections as symptoms?",symptoms
"I suffer from breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections, what could be wrong?",symptoms
"Having breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections, could you tell me the disease?",symptoms
"If I'm experiencing breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections, what is the diagnosis?",symptoms
"My symptoms are breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections, what disease do I have?",symptoms
"What illness matches these symptoms: breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections?",symptoms
"Could breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections be signs of a specific disease?",symptoms
"What might be the condition if I have breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections?",symptoms
"Please identify the disease with these symptoms: breathlessness, mucoid_sputum, muscle_weakness, restlessness, receiving_blood_transfusion, ulcers_on_tongue, red_spots_over_body, silver_like_dusting, receiving_unsterile_injections",symptoms
"I have depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes, what is the name of this disease?",symptoms
"I feel depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes, what disease is this?",symptoms
"Experiencing depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes, what might this indicate?",symptoms
"With symptoms like depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes, what could be the illness?",symptoms
"What disease causes depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes?",symptoms
"Which condition includes depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes as symptoms?",symptoms
"I suffer from depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes, what could be wrong?",symptoms
"Having depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes, could you tell me the disease?",symptoms
"If I'm experiencing depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes, what is the diagnosis?",symptoms
"My symptoms are depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes, what disease do I have?",symptoms
"What illness matches these symptoms: depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes?",symptoms
"Could depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes be signs of a specific disease?",symptoms
"What might be the condition if I have depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes?",symptoms
"Please identify the disease with these symptoms: depression, weakness_of_one_body_side, lack_of_concentration, polyuria, pain_during_bowel_movements, history_of_alcohol_consumption, swelling_of_stomach, unsteadiness, dehydration, dizziness, abnormal_menstruation, redness_of_eyes",symptoms
"I have weight_gain, headache, red_sore_around_nose, sinus_pressure, stomach_bleeding, constipation, itching, loss_of_balance, receiving_unsterile_injections, yellow_crust_ooze, pus_filled_pimples, sunken_eyes, toxic_look_(typhos), pain_behind_the_eyes, red_spots_over_body, what is the name of this disease?",symptoms
"I feel weight_gain, headache, red_sore_around_nose, sinus_pressure, stomach_bleeding, constipation, itching, loss_of_balance, receiving_unsterile_injections, yellow_crust_ooze, pus_filled_pimples, sunken_eyes, toxic_look_(typhos), pain_behind_the_eyes, red_spots_over_body, what disease is this?",symptoms
